,subID,sessions,sess_files,has_anat,has_func,sub_path,sub_sess_path,bids_path,bids_anat,bids_func,abide_id
534,sub-535,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032108,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032108/356404345_session_1,0,0,0,A00032108
535,sub-536,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032097,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032097/356324803_session_1,0,0,0,A00032097
536,sub-537,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032226,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032226/356328630_session_1,0,0,0,A00032226
537,sub-538,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032241,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032241/356331281_session_1,0,0,0,A00032241
538,sub-539,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032102,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032102/356364569_session_1,0,0,0,A00032102
539,sub-540,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032192,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032192/356348604_session_1,0,0,0,A00032192
540,sub-541,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032170,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032170/356405666_session_1,0,0,0,A00032170
541,sub-542,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032225,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032225/356345702_session_1,0,0,0,A00032225
542,sub-543,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032081,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032081/356382571_session_1,0,0,0,A00032081
543,sub-544,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032096,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032096/356351260_session_1,0,0,0,A00032096
544,sub-545,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032109,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032109/356331348_session_1,0,0,0,A00032109
545,sub-546,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032079,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032079/356397277_session_1,0,0,0,A00032079
546,sub-547,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032069,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032069/356332994_session_1,0,0,0,A00032069
547,sub-548,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032099,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032099/356358796_session_1,0,0,0,A00032099
548,sub-549,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032086,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032086/356333521_session_1,0,0,0,A00032086
549,sub-550,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032196,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032196/356354549_session_1,0,0,0,A00032196
550,sub-551,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032118,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032118/356397336_session_1,0,0,0,A00032118
551,sub-552,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032114,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032114/356368389_session_1,0,0,0,A00032114
552,sub-553,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032203,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032203/356357462_session_1,0,0,0,A00032203
553,sub-554,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032125,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032125/356347033_session_1,0,0,0,A00032125
554,sub-555,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032089,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032089/356350100_session_1,0,0,0,A00032089
555,sub-556,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032204,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032204/356396367_session_1,0,0,0,A00032204
556,sub-557,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032255,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032255/356404426_session_1,0,0,0,A00032255
557,sub-558,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032214,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032214/356374561_session_1,0,0,0,A00032214
558,sub-559,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032210,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032210/356376532_session_1,0,0,0,A00032210
559,sub-560,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032078,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032078/356353373_session_1,0,0,0,A00032078
560,sub-561,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032150,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032150/356312483_session_1,0,0,0,A00032150
561,sub-562,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032112,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032112/356310294_session_1,0,0,0,A00032112
562,sub-563,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032084,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032084/356382666_session_1,0,0,0,A00032084
563,sub-564,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032141,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032141/356374627_session_1,0,0,0,A00032141
564,sub-565,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032222,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032222/356387578_session_1,0,0,0,A00032222
565,sub-566,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032194,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032194/356319872_session_1,0,0,0,A00032194
566,sub-567,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032221,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032221/356399886_session_1,0,0,0,A00032221
567,sub-568,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032195,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032195/356314643_session_1,0,0,0,A00032195
568,sub-569,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032171,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032171/356333490_session_1,0,0,0,A00032171
569,sub-570,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032154,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032154/356360887_session_1,0,0,0,A00032154
570,sub-571,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032064,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032064/356338513_session_1,0,0,0,A00032064
571,sub-572,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032252,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032252/356319251_session_1,0,0,0,A00032252
572,sub-573,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032066,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032066/356333244_session_1,0,0,0,A00032066
573,sub-574,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032124,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032124/356372158_session_1,0,0,0,A00032124
574,sub-575,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032176,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032176/356399746_session_1,0,0,0,A00032176
575,sub-576,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032162,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032162/356363797_session_1,0,0,0,A00032162
576,sub-577,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032083,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032083/356323397_session_1,0,0,0,A00032083
577,sub-578,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032181,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032181/356328506_session_1,0,0,0,A00032181
578,sub-579,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032246,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032246/356324249_session_1,0,0,0,A00032246
579,sub-580,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032243,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032243/356319383_session_1,0,0,0,A00032243
580,sub-581,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032211,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032211/356371001_session_1,0,0,0,A00032211
581,sub-582,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032077,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032077/356388899_session_1,0,0,0,A00032077
582,sub-583,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032232,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032232/356384572_session_1,0,0,0,A00032232
583,sub-584,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032199,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032199/356393885_session_1,0,0,0,A00032199
584,sub-585,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032216,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032216/356406250_session_1,0,0,0,A00032216
585,sub-586,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032075,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032075/356313962_session_1,0,0,0,A00032075
586,sub-587,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032107,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032107/356387151_session_1,0,0,0,A00032107
587,sub-588,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032164,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032164/356369485_session_1,0,0,0,A00032164
588,sub-589,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032148,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032148/356390569_session_1,0,0,0,A00032148
589,sub-590,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032101,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032101/356343067_session_1,0,0,0,A00032101
590,sub-591,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032173,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032173/356344337_session_1,0,0,0,A00032173
591,sub-592,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032244,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032244/356369011_session_1,0,0,0,A00032244
592,sub-593,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032202,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032202/356366257_session_1,0,0,0,A00032202
593,sub-594,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032223,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032223/356332460_session_1,0,0,0,A00032223
594,sub-595,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032169,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032169/356316594_session_1,0,0,0,A00032169
595,sub-596,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032253,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032253/356405470_session_1,0,0,0,A00032253
596,sub-597,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032065,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032065/356376040_session_1,0,0,0,A00032065
597,sub-598,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032230,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032230/356337354_session_1,0,0,0,A00032230
598,sub-599,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032111,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032111/356360966_session_1,0,0,0,A00032111
599,sub-600,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032248,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032248/356396755_session_1,0,0,0,A00032248
600,sub-601,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032570,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032570/356338580_session_1,0,0,0,A00032570
601,sub-602,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032197,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032197/356400040_session_1,0,0,0,A00032197
602,sub-603,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032228,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032228/356377117_session_1,0,0,0,A00032228
603,sub-604,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032191,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032191/356378205_session_1,0,0,0,A00032191
604,sub-605,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032113,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032113/356400991_session_1,0,0,0,A00032113
605,sub-606,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032257,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032257/356315139_session_1,0,0,0,A00032257
606,sub-607,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032178,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032178/356396934_session_1,0,0,0,A00032178
607,sub-608,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032072,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032072/356368102_session_1,0,0,0,A00032072
608,sub-609,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032175,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032175/356358996_session_1,0,0,0,A00032175
609,sub-610,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032144,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032144/356387925_session_1,0,0,0,A00032144
610,sub-611,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032098,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032098/356373223_session_1,0,0,0,A00032098
611,sub-612,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032567,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032567/356346470_session_1,0,0,0,A00032567
612,sub-613,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032569,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032569/356360736_session_1,0,0,0,A00032569
613,sub-614,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032167,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032167/356344845_session_1,0,0,0,A00032167
614,sub-615,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032076,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032076/356319328_session_1,0,0,0,A00032076
615,sub-616,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032087,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032087/356325568_session_1,0,0,0,A00032087
616,sub-617,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032071,/gsfs0/data/aglinsai/fMRI_InData/abide/nyu/dicom/allegra/mmilham/abide_28730/A00032071/356326200_session_1,0,0,0,A00032071
617,sub-618,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/caltech/dicom/triotim/mmilham/abide_28730/A00033273,/gsfs0/data/aglinsai/fMRI_InData/abide/caltech/dicom/triotim/mmilham/abide_28730/A00033273/437427231_session_1,0,0,0,A00033273
618,sub-619,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/caltech/dicom/triotim/mmilham/abide_28730/A00033279,/gsfs0/data/aglinsai/fMRI_InData/abide/caltech/dicom/triotim/mmilham/abide_28730/A00033279/437480349_session_1,0,0,0,A00033279
619,sub-620,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/caltech/dicom/triotim/mmilham/abide_28730/A00033281,/gsfs0/data/aglinsai/fMRI_InData/abide/caltech/dicom/triotim/mmilham/abide_28730/A00033281/437416076_session_1,0,0,0,A00033281
620,sub-621,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/caltech/dicom/triotim/mmilham/abide_28730/A00033263,/gsfs0/data/aglinsai/fMRI_InData/abide/caltech/dicom/triotim/mmilham/abide_28730/A00033263/437449825_session_1,0,0,0,A00033263
621,sub-622,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/caltech/dicom/triotim/mmilham/abide_28730/A00033259,/gsfs0/data/aglinsai/fMRI_InData/abide/caltech/dicom/triotim/mmilham/abide_28730/A00033259/437494683_session_1,0,0,0,A00033259
622,sub-623,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/caltech/dicom/triotim/mmilham/abide_28730/A00033492,/gsfs0/data/aglinsai/fMRI_InData/abide/caltech/dicom/triotim/mmilham/abide_28730/A00033492/437413572_session_1,0,0,0,A00033492
623,sub-624,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/caltech/dicom/triotim/mmilham/abide_28730/A00033288,/gsfs0/data/aglinsai/fMRI_InData/abide/caltech/dicom/triotim/mmilham/abide_28730/A00033288/437449105_session_1,0,0,0,A00033288
624,sub-625,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/caltech/dicom/triotim/mmilham/abide_28730/A00033280,/gsfs0/data/aglinsai/fMRI_InData/abide/caltech/dicom/triotim/mmilham/abide_28730/A00033280/437445381_session_1,0,0,0,A00033280
625,sub-626,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/caltech/dicom/triotim/mmilham/abide_28730/A00033260,/gsfs0/data/aglinsai/fMRI_InData/abide/caltech/dicom/triotim/mmilham/abide_28730/A00033260/437483876_session_1,0,0,0,A00033260
626,sub-627,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/caltech/dicom/triotim/mmilham/abide_28730/A00033285,/gsfs0/data/aglinsai/fMRI_InData/abide/caltech/dicom/triotim/mmilham/abide_28730/A00033285/437477694_session_1,0,0,0,A00033285
627,sub-628,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/caltech/dicom/triotim/mmilham/abide_28730/A00033287,/gsfs0/data/aglinsai/fMRI_InData/abide/caltech/dicom/triotim/mmilham/abide_28730/A00033287/437420215_session_1,0,0,0,A00033287
628,sub-629,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/caltech/dicom/triotim/mmilham/abide_28730/A00033291,/gsfs0/data/aglinsai/fMRI_InData/abide/caltech/dicom/triotim/mmilham/abide_28730/A00033291/437497590_session_1,0,0,0,A00033291
629,sub-630,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/caltech/dicom/triotim/mmilham/abide_28730/A00033264,/gsfs0/data/aglinsai/fMRI_InData/abide/caltech/dicom/triotim/mmilham/abide_28730/A00033264/437440395_session_1,0,0,0,A00033264
630,sub-631,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/caltech/dicom/triotim/mmilham/abide_28730/A00033283,/gsfs0/data/aglinsai/fMRI_InData/abide/caltech/dicom/triotim/mmilham/abide_28730/A00033283/437454431_session_1,0,0,0,A00033283
631,sub-632,1,2,1,1,/gsfs0/data/aglinsai/fMRI_InData/abide/caltech/dicom/triotim/mmilham/abide_28730/A00033267,/gsfs0/data/aglinsai/fMRI_InData/abide/caltech/dicom/triotim/mmilham/abide_28730/A00033267/437502821_session_1,0,0,0,A00033267
